theta_base_deg,total_thickness_m,aspect_ratio,a_m,D11_Nm,D12_Nm,D22_Nm,D66_Nm,critical_load_clean_N_per_m,critical_load_N_per_m
0.0,0.003999999999999999,1.3000000000000003,0.6500000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,32729.826588643533,392278.3138696564
0.0,0.003999999999999999,1.4000000000000004,0.7000000000000002,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,31802.79693552861,1.0
0.0,0.003999999999999999,1.5000000000000004,0.7500000000000002,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,31428.353859403418,255503.53441485984
0.0,0.003999999999999999,1.6000000000000005,0.8000000000000003,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,31497.81232650818,1.0
0.0,0.003999999999999999,1.7000000000000006,0.8500000000000003,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,31933.480763366835,1.0
0.0,0.003999999999999999,1.8000000000000007,0.9000000000000004,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,32678.629714581904,1.0
0.0,0.003999999999999999,1.9000000000000008,0.9500000000000004,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,33691.0537254522,1.0
0.0,0.003999999999999999,2.000000000000001,1.0000000000000004,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,34938.82736440324,67602.50825805835
0.0,0.003999999999999999,2.100000000000001,1.0500000000000005,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,36397.44060700776,1.0
0.0,0.003999999999999999,2.200000000000001,1.1000000000000005,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,38047.824034528814,171114.20509150124
0.0,0.003999999999999999,2.300000000000001,1.1500000000000006,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,39874.96143166681,1.0
0.0,0.003999999999999999,2.4000000000000012,1.2000000000000006,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,41866.898268446676,1.0
0.0,0.003999999999999999,2.5000000000000013,1.2500000000000007,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,44014.02203846017,1.0
0.0,0.003999999999999999,2.6000000000000014,1.3000000000000007,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,46308.5324875493,1.0
0.0,0.003999999999999999,2.7000000000000015,1.3500000000000008,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,48744.046556579764,209569.92519835389
0.0,0.003999999999999999,2.8000000000000016,1.4000000000000008,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,51315.30026467005,81296.26118026247
0.0,0.003999999999999999,2.9000000000000017,1.4500000000000008,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,54017.92127028619,117256.51666851761
0.0,0.003999999999999999,3.0000000000000018,1.5000000000000009,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,56848.25358903077,492899.46206225624
0.0,0.003999999999999999,3.100000000000002,1.550000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,59803.22123350137,286697.6329667151
0.0,0.003999999999999999,3.200000000000002,1.600000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,62880.22120219154,1.0
0.0,0.003999999999999999,3.300000000000002,1.650000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,66077.0388140471,9285.309483897043
0.0,0.003999999999999999,3.400000000000002,1.700000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,69391.78021078334,400539.7973809144
0.0,0.003999999999999999,3.500000000000002,1.750000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,72822.8181607752,510800.88803702476
0.0,0.003999999999999999,3.6000000000000023,1.8000000000000012,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,76368.74825095678,1.0
0.0,0.003999999999999999,3.7000000000000024,1.8500000000000012,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,80028.3532519478,1.0
0.0,0.003999999999999999,3.8000000000000025,1.9000000000000012,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,83800.57395903658,200313.2516547452
0.0,0.003999999999999999,3.9000000000000026,1.9500000000000013,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,87684.48519815646,1.0
0.0,0.003999999999999999,4.000000000000003,2.0000000000000013,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,91679.27597712915,84376.95971471656
